-3,05859295897311E-0001
-1,95817873187948E-0001
-5,22690524029169E-0002
-6,40542231115598E-0001
-5,28257682248618E-0001
 9,90920695959286E-0001
-8,50723505316627E-0002
-1,46579674321701E+0000
-5,96825032934148E-0001
 6,51217056629582E-0001
-2,56148105753704E-0001
-1,43322464982706E-0001
 7,51417354047692E-0001
 4,14400689743286E-0001
-9,55235298105041E-0001
-1,68401267501403E-0001
-2,54687743260220E-0001
 4,76726901949460E-0001
 6,15226486474430E-0002
-1,48890501973807E+0000
 1,31418271537948E-0001
-2,02125647513240E-0001
-8,63257239924916E-0001
 6,46154034173760E-0001
 1,37994644870847E-0001
-3,83762536308421E-0002
 6,85451592607681E-0001
 1,26174547000583E+0000
 1,87708298184355E-0001
-2,89402859977369E-0001
-1,06069341436349E+0000
 4,07265706418848E-0002
-1,13931925227839E+0000
-1,89208394354033E-0001
-7,99596828325423E-0001
-2,84229068413332E-0001
-4,72993971455214E-0001
-2,30015981379444E+0000
-2,20253772193790E+0000
-8,91412495638764E-0001
 9,07860252685759E-0001
-6,78615548157470E-0001
-5,18442238842022E-0001
-8,05088758718661E-0001
-9,39123736590990E-0001
-4,67205992074547E-0001
 1,81162656687350E+0000
 8,15896007437826E-0001
 1,26760935479472E-0001
-5,21754955463381E-0001
 2,39392343835425E-0002
 2,59856630431645E-0001
-9,70673622010034E-0001
-3,94896602881937E-0001
 2,15152237268836E+0000
-1,35671761755414E+0000
 2,62230407913724E-0001
-1,10426812512844E+0000
-7,10072308822250E-0001
-3,19025604054295E-0001
 2,83029655472388E+0000
-5,99658287386659E-0001
 8,24107985450080E-0001
-5,45217624593675E-0001
 5,71281208439103E-0001
 6,39943692649355E-0002
-4,18426496469803E-0001
 1,24594319137967E+0000
 4,67259210796193E-0001
-4,03555767221394E-0001
-7,02840059749778E-0001
-1,01106366416787E+0000
-1,67229284305367E+0000
-4,62417736777743E-0001
-1,61671983179170E+0000
 2,23740568597866E+0000
 1,28976365453335E+0000
-5,05220361923330E-0001
-4,89416809721591E-0001
-8,31569224206046E-0002
 6,75457656810490E-0001
 4,99137120803406E-0001
 4,92010029185971E-0001
 1,29974483078497E+0000
 7,97231650546939E-0001
-5,77374431792666E-0001
-3,97216305363585E-0001
-5,61751316467289E-0001
 2,14203017309361E-0001
-1,82929350785601E+0000
-6,52475322196772E-0001
 2,13664610534011E+0000
-5,07797190699771E-0001
-1,51264748363685E+0000
 6,24121837292132E-0002
-3,26826444105107E-0001
 3,95554420541179E-0002
-6,79457523512143E-0002
 7,31174730138664E-0001
-1,26289553226843E+0000
 1,81377690333670E-0001
 3,51249686148550E-0001
-1,28373901513893E+0000
 1,33988410058250E+0000
-3,13934332445596E-0001
 1,80255688225967E-0001
 1,12129255028112E+0000
 9,86158732314875E-0001
 9,70573632871215E-0001
 6,66127950448841E-0001
-2,20529693295531E-0001
-9,95013348604406E-0001
 3,39175486612202E-0002
-8,51076790404881E-0001
-8,01714960086653E-0001
 5,37670723812601E-0001
 2,08710938877546E-0002
-1,04218098023457E+0000
-1,64097325617803E+0000
-9,79802973190898E-0001
-4,61774585022216E-0001
-1,96165944488424E+0000
 1,73500019355540E-0001
 9,38254323140291E-0001
-3,02508375315661E-0001
-3,35792101441330E-0001
 1,32773596429857E+0000
 1,04007023231904E+0000
 4,65047392954074E-0001
 6,16551461511040E-0001
-1,45195070136469E-0001
-3,66844774610265E-0001
 1,75580823396149E+0000
 1,37053922161777E+0000
 1,73243594432180E+0000
-7,86297337143068E-0001
-1,77058750538810E+0000
-2,59613151425476E+0000
 2,47167617995588E+0000
 8,27127720047605E-0001
 6,74049384669619E-0001
 7,80630467959030E-0001
-7,42990382723139E-0001
-9,32815642280765E-0002
-4,97209347047019E-0001
 1,70236891659623E-0001
 2,49758909438182E-0001
-1,83597497070126E-0001
 4,49385933689766E-0001
 8,71796058129178E-0001
-2,56129441387679E-0001
-1,44291289945530E-0001
 8,87779159045425E-0001
 6,89509341724519E-0001
-2,28517729321825E+0000
-1,11902941585293E+0000
 8,00764458010425E-0001
-2,79333034682817E-0001
-1,70110071008823E+0000
-1,93697291510292E+0000
-1,30673286462746E+0000
 2,55190154565994E-0001
 2,88490543586453E-0001
 3,68932341677143E-0001
 5,21199385566224E-0001
 9,45420999228688E-0001
-7,65201614279588E-0001
-4,57276254993996E-0001
-1,03057528084162E-0001
-1,65795414450815E+0000
-5,06957857612145E-0001
-4,25885970740733E-0001
 3,66322199830281E-0001
 2,25435696021742E+0000
 9,11232842401575E-0002
-9,23592749458909E-0001
 4,37194217241702E-0001
 1,66857105933279E+0000
 6,78324219075562E-0001
-1,54293434271328E+0000
-2,03214602394232E+0000
-2,25254302103610E-0001
 1,80757613395849E+0000
 1,29455910782328E+0000
 1,35700071280305E+0000
-2,30332534744308E-0001
-6,30333216323896E-0001
 6,70110635276356E-0002
 4,82107588436384E-0001
-9,08969047856424E-0001
 8,47574233581145E-0001
 1,66268209818885E+0000
 2,22138329731916E+0000
 1,14969435581183E+0000
-8,38665560913791E-0001
-5,06578941564224E-0001
 6,75067733100365E-0001
 4,86419398288814E-0001
 9,95048285263524E-0001
 1,14778090215554E+0000
 1,58800097468886E+0000
-4,51565099481091E-0001
-1,39083158932024E+0000
-4,96340909024327E-0001
 3,74762412472773E-0001
 6,55777587590816E-0002
 8,32795763752480E-0002
 1,05359580174943E+0000
 7,25455811428922E-0001
 4,51453024228176E-0001
 1,56207676303664E+0000
 2,15643387240425E+0000
 9,27197538867696E-0001
-4,35216805043699E-0001
 2,30464456650070E-0001
-2,57042124616659E-0001
 1,35131194405804E+0000
-7,99684523790885E-0001
-3,32089988845694E-0002
 1,69154727144335E+0000
-2,87045961001619E-0002
 2,08445138533817E+0000
-1,02709705409662E+0000
-9,43062114898976E-0002
-1,16089577876950E+0000
 5,27599758683386E-0001
 7,08071204011824E-0001
-2,39240911715955E-0001
-2,36272460914823E+0000
 1,18534407435975E-0001
 9,16089344561463E-0001
-5,09945065812196E-0001
-8,93651919637722E-0001
 1,11276576157179E+0000
-5,03913959972134E-0001
-1,14642026970870E-0001
-2,35427512849347E+0000
-1,17888036362892E+0000
-1,46725473287453E+0000
-1,09901109065459E+0000
 1,97173081547350E-0001
 1,41899133716943E-0001
 1,33796389114345E+0000
 7,12835841525732E-0001
-3,95288603693157E-0001
 5,82701530964129E-0003
 1,61415466934528E-0001
 1,69494748080140E+0000
-2,45268649112757E+0000
-4,92476261646444E-0001
-1,33185766578570E+0000
-3,35678772792718E-0001
-2,92677967446699E-0001
-9,53356271829191E-0002
 1,06195647427277E+0000
-2,85023035624621E+0000
-9,37846762830544E-0001
-1,73075204826745E-0001
 2,76193161617248E+0000
-2,23785730062594E-0001
-1,48282670909129E+0000
 3,62314945847703E-0001
-2,09373164804750E+0000
-1,79675372500434E-0001
 4,02382157450879E-0002
-1,61228716157006E-0001
 1,22358634811177E+0000
-4,84558816511672E-0001
-1,36410657608740E-0001
-1,19477582430471E+0000
 1,59388108118930E-0001
-2,61714295209859E-0001
 4,89115626597143E-0001
-7,62893443577821E-0001
-3,48051767494236E-0002
 3,14089010614682E-0002
 6,34280810721345E-0001
 1,36315123952830E-0001
 8,49549592081051E-0001
-1,61788886193252E-0001
-1,97475311573010E-0001
 4,71850871401197E-0001
 1,79964083285674E+0000
 2,28050980078596E-0001
-1,07867103968883E+0000
 1,38161301976155E+0000
 3,04455431920033E-0001
-3,18788313221113E-0001
-6,89317457844215E-0002
-3,21170212420032E-0001
-1,06873391342401E+0000
-3,01728002342184E-0002
 6,52032207150097E-0001
 1,38752222804398E+0000
-3,54884358401354E-0001
 2,74263363215341E-0002
-2,86199734578635E+0000
-7,24194808498844E-0002
-5,89754279713567E-0001
-1,10143156459886E+0000
 1,06134870542963E+0000
 2,09073085960385E-0001
 1,38901228698709E+0000
 1,22617830087823E-0001
-4,20878851044346E-0001
 6,54865429572037E-0002
 1,23257473123501E+0000
 5,96371040615398E-0002
-8,42224738873219E-0002
 2,37137370823728E+0000
 4,86328219328803E-0001
-6,18724260746096E-0001
 1,70203269075121E+0000
 8,07006245862848E-0001
-6,72575958402554E-0001
-4,15663562255892E-0001
 4,74112405819756E-0001
-3,40377669522749E-0001
 6,28933499300730E-0001
-3,03681362811461E-0001
 1,03946286207165E+0000
-6,93786498492544E-0001
 5,70365418996507E-0001
 1,15156366912218E+0000
-1,56300047044064E+0000
 1,60070881421339E+0000
-3,45826866553998E-0001
 1,44904402477012E+0000
-6,51490524941333E-0001
 1,05889670967074E+0000
 7,85871186813925E-0001
-8,99357611023665E-0001
-9,85944477670959E-0001
-2,06385722131751E+0000
 5,37835093670016E-0001
-1,03434397482818E+0000
 7,80081854529258E-0001
-7,01581938839342E-0001
 2,01211961821722E+0000
 4,82665455772672E-0001
-9,67149041508460E-0001
-1,79008617753978E+0000
 1,26275486186125E-0001
-1,22807736249579E+0000
-4,37191008109663E-0001
 1,87226748415713E-0001
-8,58728561978839E-0001
 2,34385300106591E+0000
 9,08278565785683E-0001
-6,72118087059828E-0001
 5,59482024460573E-0002
 1,12997347397095E+0000
-1,58583180851282E-0001
 3,07146099201679E-0001
 1,05410330913926E+0000
-3,19468011276519E-0001
 6,46552705428162E-0001
 5,66148120108652E-0001
 3,10615521225193E-0001
-1,63973275981643E-0001
 7,04199765756311E-0001
 2,23879356227267E-0001
 1,61576635872142E+0000
 6,40018628462494E-0001
-1,44069519097051E+0000
 8,12303819903943E-0001
 6,29329909256019E-0001
 3,97228183777024E-0003
 4,50546373590987E-0002
-7,11391951889461E-0001
-3,56225797288144E-0001
-5,36255821782946E-0001
-2,85636077846876E-0001
-1,77701902734936E+0000
 4,99411405101898E-0001
 6,72561740147708E-0001
-5,51472526213289E-0001
 1,96873665941436E+0000
 1,09302195472791E+0000
 2,31285736882364E+0000
-1,42635301510953E-0001
-2,40678072442001E-0001
-1,78405349206189E-0001
-2,40964788197038E+0000
-1,20113884493853E+0000
 2,78566805465422E-0002
 5,70152247586008E-0001
-1,26748243384025E-0001
 4,37821387699420E-0001
 4,62423719175849E-0001
 1,20504894088362E+0000
 1,13944291080929E+0000
-1,81572086285002E-0001
-9,79094620456430E-0001
 9,40607251899938E-0001
-1,56688565643224E+0000
-4,58521202555253E-0001
 1,08404520268459E+0000
-2,22938476511109E-0001
 5,62941370978506E-0001
-3,82696031333898E-0001
-1,85911791894308E+0000
 5,87841079939093E-0002
 4,77101479600211E-0001
-3,70907871454213E-0001
-1,01568266095917E-0001
 1,60447943472936E+0000
 4,98544525934356E-0001
-1,79026093812277E+0000
 1,04517225280036E+0000
 1,11661802495817E+0000
-7,57953267640903E-0002
 5,93109099778217E-0001
-7,00966661570621E-0001
-1,25759874642665E+0000
-4,33487336967877E-0001
 3,28433621164197E-0002
 1,36209810956790E+0000
 1,89087915046506E+0000
 1,72834701139640E+0000
-1,97109166130794E+0000
-6,91925113887934E-0001
-4,03993406149351E-0003
-9,76765895010217E-0001
-5,04540239584076E-0001
 2,59102297670407E+0000
 7,58634736852205E-0001
 1,38399641002413E+0000
 1,02274715973039E+0000
-1,29203262273343E+0000
-6,31175528061980E-0002
-4,77783423703289E-0002
 2,61052308731499E-0001
 1,92839097220286E+0000
 5,44516350707698E-0001
-1,07723516200174E+0000
 1,50735482996149E+0000
-7,78069976263187E-0001
-1,05216655799618E+0000
-4,50250861161701E-0001
-1,03519801703885E+0000
 2,68756455032858E-0001
 1,29293410870829E-0001
-4,45537350095249E-0001
 1,14173893059931E+0000
 6,03128683508576E-0001
-1,43441847662240E-0001
-7,97774872318932E-0001
 1,98177377444990E+0000
-2,66975902087283E+0000
 1,39443468337785E+0000
-3,95984171370089E-0001
-1,37058688675259E+0000
-4,29361201583653E-0001
 8,55646500513955E-0001
-8,10227412755053E-0001
 6,48856292174643E-0001
 4,75705555783939E-0001
 3,41366447104497E-0001
 9,76605178020337E-0001
-5,28723214160378E-0002
 1,19750960732111E+0000
-6,23156047522822E-0001
-1,15150487523835E+0000
 2,75044611509670E-0001
-1,36217796268340E+0000
-9,17415630502423E-0001
 3,34414672726663E-0001
-9,85987303542594E-0002
-1,21648771393759E+0000
 1,80560634423724E-0001
 1,86775199936869E+0000
-7,70363728824877E-0001
 1,41055247155937E+0000
-4,85631088710613E-0001
 3,40957623951023E-0001
-6,00663721218586E-0001
-8,51458057684512E-0001
-6,23243363382832E-0001
 6,84383777012943E-0001
-8,08721404280937E-0001
 1,15342040571147E+0000
 1,69993588530997E+0000
-1,20973207699380E+0000
-3,42229564934938E-0001
 3,09152503148425E-0001
 4,49415373065268E-0001
-8,06344886086928E-0001
-9,02559494380750E-0001
-1,19126113807171E+0000
-9,60177746157962E-0002
 5,12416702220769E-0001
 3,65982180881369E-0001
 7,33565719281687E-0001
-3,09673127545681E-0001
-6,82150169358363E-0002
-8,87533938195868E-0001
 5,01837788379368E-0001
-2,35012745358009E+0000
 7,46996528862394E-0002
 1,04213446490945E-0001
 1,41850528554450E+0000
-7,12168743902109E-0002
 5,66144832603499E-0001
 1,75862758624285E+0000
-5,51175602288755E-0001
 5,96858440834760E-0001
 1,18922658484290E+0000
-1,07199119199370E+0000
 1,49811256873816E+0000
 8,41475544483965E-0001
-1,53913120192652E+0000
-2,21189075492983E-0001
-1,19100348482106E+0000
 4,53241133834806E-0001
-4,39635347943389E-0001
-6,68096655833748E-0001
-1,42710818393740E+0000
-1,72377997990165E+0000
 1,46197573777841E+0000
 2,04622014183862E-0001
-5,36837909362205E-0001
 2,53549538569157E+0000
-4,95004279020497E-0001
 3,44332092272238E-0001
-1,00137377462197E+0000
-6,82078334245908E-0001
-2,73566721897140E-0001
-9,39682073843608E-0001
-2,38662240154110E+0000
-5,71543041619561E-0001
-4,10431196033744E-0001
-3,47945726431896E-0002
-5,83306055093952E-0002
-8,53505554212587E-0001
-2,38296602660320E-0001
 2,90142757059153E-0001
-5,69415492379402E-0001
 1,04577550186101E+0000
-1,63361259765613E+0000
-6,79606504271355E-0001
 3,96499104460806E-0001
 4,45507069130669E-0001
 9,96651690072780E-0001
-1,25707892630510E+0000
 1,12308949925872E+0000
-1,60127861769764E+0000
-1,00135505671709E+0000
-9,27316438260940E-0001
-9,76519154673656E-0001
 1,15015339607825E-0001
-1,33271668071903E+0000
 1,21791900420819E+0000
-7,59612747285917E-0001
-4,89104812938829E-0001
-8,10568857869511E-0001
-1,36382858634449E+0000
 1,09798636629823E+0000
-3,21017617566670E-0001
-1,18381930241614E+0000
-1,66596273098407E+0000
 4,27034764847771E-0001
 9,15300296554119E-0002
-5,19386392990974E-0001
 2,36573505231584E+0000
 3,54010865784813E-0002
-8,36469191683950E-0001
 1,06088362674681E+0000
-4,92387422380705E-0002
-2,05802726315156E+0000
 7,12675294536871E-0001
 5,97301926868862E-0001
-8,95458097265567E-0002
-1,02215454333436E+0000
 6,34241834628482E-0001
-1,39088281596138E-0001
-2,06388364826577E-0002
-3,01273669631744E-0001
-7,18848068613400E-0001
-6,47204981666645E-0001
 7,06667809047403E-0001
 3,51703686678620E-0001
 1,34877285916250E+0000
-1,57791517846011E+0000
 6,70032917622670E-0001
-6,53818757428794E-0001
 8,15797507248616E-0001
 4,15617457117903E-0001
 2,50003896924626E+0000
 3,67774196666176E-0001
-5,51896966290536E-0001
-2,49110314573189E-0001
-8,32964487924096E-0001
 5,19981644087932E-0001
-3,52376881806796E-0001
-5,60494443211748E-0001
 1,92194457436532E-0001
 7,61354973364116E-0001
 1,04314761974953E+0000
 1,05328170456825E+0000
 4,50015047001211E-0001
 1,78192376915584E+0000
-8,16690503571022E-0001
-4,30672930261443E-0001
-3,07287688330840E-0001
-3,80649946609423E-0001
-1,66452871289358E-0001
-1,32490636534004E+0000
 1,75405912610463E+0000
-1,38708479233089E+0000
-1,10379783327711E-0001
-2,15334568502758E-0001
-1,72218349623525E+0000
-1,13485514205312E-0001
-7,19399541415992E-0001
-7,79405357678363E-0002
-3,83934549482116E-0001
-1,83615093045137E-0001
-5,46076407670208E-0003
 1,37010690527826E+0000
-4,70867024219467E-0001
 3,06840853894957E-0001
-1,07309925935844E+0000
 3,59400740462083E-0001
-7,58919134459750E-0001
 1,17578710781983E+0000
-9,23008604374356E-0001
-2,83133667853928E-0001
-1,57180065825957E+0000
 6,33050909834701E-0001
 1,82185136109521E+0000
-2,20476150472028E+0000
 8,44153840649908E-0001
 1,61393574305607E+0000
 6,48384980574302E-0001
 2,06162381110144E+0000
 1,31101316107830E+0000
-2,12483103252891E-0002
 6,94760152131662E-0001
 2,65016074525971E+0000
-1,58077187990497E-0001
-2,31218171100057E+0000
-4,19999284817278E-0001
 1,01771766173245E-0001
-2,61497928450536E-0001
-1,96059735558445E+0000
 8,91898134386976E-0001
-7,42454349800561E-0001
-1,44205688271808E+0000
 1,90236533678842E-0001
-6,50478341486346E-0001
-9,09985458636451E-0002
-5,34439201102957E-0001
-9,61900004294668E-0001
 1,94821160743422E-0001
-1,53947875334439E+0000
-7,18977973132237E-0001
 1,27034729492934E-0001
-7,22140236190936E-0001
-5,46963831122705E-0001
 6,80147256873983E-0001
 2,91303773330444E-0001
-8,30783875583555E-0002
-8,20031833626540E-0001
 9,76971936566622E-0001
 9,84668888121675E-0001
-2,11261262200595E-0001
-2,76624993149517E-0002
 1,41983021829738E+0000
 4,26913761667281E-0001
 1,98867229424172E+0000
 7,61139455407041E-0001
-2,72374567222488E-0001
-4,96223621991019E-0001
 1,92608073781607E-0001
 3,01660801778247E-0001
 9,86902146799065E-0001
-9,49683945722379E-0001
-5,37621911826062E-0001
 1,92792088949562E+0000
-8,54086417042681E-0001
 7,54888465906292E-0001
 5,45421376586833E-0001
 1,52339139311043E+0000
 7,06107256700903E-0001
-4,38690809274864E-0001
 1,47181720893213E-0001
-8,18005337291186E-0001
-9,00839238335650E-0001
 1,91842475217100E+0000
-1,16088345625469E+0000
 8,81803137360444E-0001
 1,46278975666012E+0000
-2,03020743589226E+0000
-2,36606569121310E+0000
-4,55833188089488E-0001
-1,04127887347449E+0000
-1,17726642893667E+0000
 3,63385707479171E-0001
 1,28610613691970E+0000
 3,54514581132805E-0001
 1,41281625768677E+0000
 2,29704488456159E+0000
-1,57668148646917E+0000
 1,44757523769499E+0000
-4,37016333616927E-0002
-1,04446787006659E+0000
-3,96346342737339E-0001
 1,08575366008394E+0000
 1,54652886186906E+0000
-1,26184202444067E+0000
 7,93977712985528E-0001
-5,34573715934109E-0001
-4,79061654415832E-0002
-2,49927547813811E-0001
-1,35340391760057E-0001
 8,07800248307328E-0001
 6,47881013798953E-0001
-1,47001522836822E+0000
-1,18248241444500E-0001
-1,56282027780694E+0000
-3,10571238209597E-0001
-6,11638989636877E-0001
-7,88795448588813E-0001
-8,47439256090392E-0001
-6,86315987146220E-0001
-7,88247155240971E-0001
-1,19455599784163E+0000
-1,27881687812896E-0001
-7,69824135782314E-0001
-1,81668317178195E+0000
-2,66282330097179E-0001
-8,24233192610101E-0001
-2,24558474079603E-0001
 1,33038741033698E+0000
 1,39337818841741E-0001
-3,95786722834367E-0002
-2,20163186546467E-0001
 1,83472753524475E+0000
-5,49258318308173E-0001
 1,23530940111243E+0000
 1,31188051229673E+0000
-1,20918446373829E+0000
 1,84339671057348E+0000
-1,04741930537081E-0001
 5,86688878417202E-0003
-3,19637655079342E-0001
-2,25213273291699E-0001
-1,55792671094471E-0001
-7,40783122853845E-0002
 4,18046805071697E-0001
-2,04344361386263E-0001
 1,52761548454807E+0000
-7,76314702363598E-0001
-1,22591824214500E+0000
 6,70205435695822E-0002
-2,15683996358820E+0000
-8,57739494671717E-0002
-9,69973027972230E-0001
-3,95943038688169E-0001
-7,61234331887444E-0001
 1,47342636296188E+0000
-1,59700418042873E+0000
-4,75942012503541E-0001
 6,90238146483441E-0001
-3,73920874853405E-0001
-1,29853804017891E+0000
-2,59187994054475E-0001
-5,17980972725277E-0001
-1,14361437109395E+0000
-3,66433550212557E-0001
-7,27968896523875E-0001
-7,92837916098704E-0001
 1,15347841675295E+0000
 1,66611342284257E+0000
-1,62896665570731E-0001
-8,87949399977352E-0001
 5,89853540720283E-0001
-2,23518068122007E-0001
 1,10305277727194E+0000
-2,90034980452299E-0002
-5,97445714708361E-0001
 1,30206776267968E+0000
-1,09834946266298E+0000
 8,66213642929591E-0001
 9,29602231532142E-0001
 3,98321839749196E-0001
 9,61583683555266E-0002
-3,75751406193669E-0001
-1,43589313222587E+0000
 7,44872995465811E-0001
 3,94365569774092E-0001
 1,88699915096479E-0001
-1,09463186495461E+0000
-1,05441278894810E+0000
-1,31502294983500E+0000
 1,01295180168204E-0002
 4,17150295801806E-0002
 1,74581316998568E-0001
 1,62545536207483E+0000
 9,16681897909936E-0001
 1,29694563642366E+0000
 7,78863275840705E-0001
-6,50772799961674E-0001
 1,12004972183342E+0000
 1,05562353731672E+0000
-1,24665583880910E+0000
 3,02261205105662E-0001
-3,32963129778755E-0001
-3,07318231717274E+0000
 5,62056396642612E-0001
-3,79329483968316E-0001
 6,75348394848943E-0002
 1,36303905826412E+0000
 5,22744007402518E-0001
 2,97214305656207E-0001
 1,19266753137800E+0000
-2,41043954668899E+0000
-2,82866347432542E+0000
-1,11037865579456E+0000
-1,02728344076520E+0000
-4,90453241049968E-0001
 7,26198574808124E-0001
-1,07005954862656E+0000
-4,82592808037027E-0001
 8,95935455080078E-0001
-3,40095813943531E-0001
 2,42347907982970E-0001
-6,23044006982038E-0001
 4,25126954437468E-0001
 3,36783971267118E-0001
 6,48009315971777E-0001
-1,86051111672136E+0000
 2,56686250847964E+0000
 7,44507279694661E-0001
-8,47104466443914E-0001
-4,71253607943891E-0001
 4,33603081084885E-0001
 1,31855322886721E+0000
-4,66086144678760E-0001
-3,87905619485554E-0002
-1,58509859664821E+0000
-2,15445407964276E-0001
-4,36088296369039E-0001
-1,24848208782269E+0000
 1,08264190492368E+0000
 9,17042726215922E-0002
-8,55348667672349E-0001
 5,54387912480051E-0001
-1,73238230698525E-0001
 6,69098007495103E-0001
-1,17954772169767E+0000
-5,65656566094133E-0001
-2,15713590012220E+0000
 7,50574939700421E-0001
 1,56047080367093E+0000
 8,29578008279210E-0002
 2,25257243014861E+0000
-6,94808550858674E-0001
 1,23914952455949E+0000
 6,88171164689082E-0001
 1,49163417058196E+0000
-3,17311286265592E-0001
 1,76104026520149E+0000
 1,10608025433325E+0000
 1,64200739742185E+0000
-1,23206569195899E+0000
-7,95456083594119E-0001
 2,99421254399159E-0001
 6,50627698492323E-0001
 2,78815503403039E-0001
 2,00971925824590E+0000
-2,10271096383242E-0001
 1,00423878149752E+0000
-2,17274600641257E-0001
 4,69329148819954E-0002
 4,61349407304397E-0001
-6,30235729319784E-0001
-1,44659917027905E+0000
-6,75525071237348E-0001
 1,18932775356254E+0000
 1,75622945390185E-0001
-7,02722156515621E-0001
 2,83149465311663E-0001
-1,03975030974065E+0000
 1,35877934765438E+0000
-5,68382870100767E-0001
-1,36144031715015E-0001
 1,11765839450736E+0000
 1,78707469106456E+0000
-2,11152269257678E+0000
-3,46769781803913E-0001
 1,57035768339574E+0000
 1,29229645152560E+0000
 7,33659679818954E-0001
-1,42036231117646E+0000
-3,85145707956012E-0001
 1,65666167932725E+0000
-7,10037432400483E-0001
-2,48678032205542E-0001
-6,41788900341159E-0001
-1,89942520118908E-0001
-1,04401862124423E+0000
-5,47525393779611E-0001
-1,70464418923633E-0001
 5,35282380612640E-0001
 3,79571602162321E-0001
-1,29737046740888E-0001
 7,07069440094585E-0001
 9,54089671304843E-0001
-1,32651155619130E+0000
-9,21667485232614E-0002
 1,29643247943730E+0000
-2,46903721634489E+0000
-2,38374530454634E-0001
-4,27070504709704E-0001
 7,73906595813130E-0001
-8,39031788303752E-0001
 9,58065873778430E-0001
-1,10331943180870E-0001
-5,98206513277025E-0001
 6,10809062150570E-0001
 1,07092895102791E+0000
 9,65972044964364E-0001
-8,03635326946507E-0001
-1,09493788356349E-0001
 7,40801852071591E-0001
-2,06913678324077E+0000
-2,37734055240861E-0001
 7,06910741987961E-0001
 1,33158636227299E+0000
 5,11682549404786E-0001
 2,03554883602036E+0000
-6,71688478206969E-0001
 7,32775796531962E-0001
 1,21512810625589E+0000
 2,11205120504309E-0001
-1,83151177263970E+0000
-3,69209376559444E-0001
 1,90580622868782E-0001
-1,50106706184202E+0000
 1,35574375940647E+0000
 1,94922719453892E+0000
 3,18119753369084E-0001
